state,quantity,date
MS,118437.0,2013-07-01
MS,44208.0,2013-07-01
MS,3670.0,2013-07-01
MS,18335.0,2013-07-01
MS,66340.0,2013-07-01
MS,71971.0,2013-07-01
MS,188508.0,2013-07-01
MS,300.0,2013-07-01
MS,152197.0,2013-07-01
MS,59175.0,2013-07-01
MS,24428.0,2013-07-01
MS,14794.0,2013-07-01
MS,195282.0,2013-07-01
MS,214241.0,2013-07-01
MS,142666.0,2013-07-01
MS,38755.0,2013-07-01
MS,3237.0,2013-07-01
MS,129165.0,2013-07-01
MS,88931.0,2013-07-01
MS,25000.0,2013-07-01
MS,107588.0,2013-07-01
OR,31400.0,2013-07-01
PB,1325.0,2013-07-01
PB,16850.0,2013-07-01
PB,6810.0,2013-07-01
PB,2345.0,2013-07-01
RAJ,28270.0,2013-07-01
RAJ,14457.0,2013-07-01
RAJ,17966.0,2013-07-01
RAJ,67060.0,2013-07-01
RAJ,7865.0,2013-07-01
TN,119600.0,2013-07-01
TN,32950.0,2013-07-01
UP,36280.0,2013-07-01
UP,70.0,2013-07-01
UP,11545.0,2013-07-01
UP,5119.0,2013-07-01
WB,277760.0,2013-07-01
AP,144843.0,2013-08-01
AP,74911.0,2013-08-01
ASM,7530.0,2013-08-01
BHR,2965.0,2013-08-01
DEL,229188.0,2013-08-01
GUJ,66177.0,2013-08-01
GUJ,2824.0,2013-08-01
GUJ,7810.0,2013-08-01
GUJ,8631.0,2013-08-01
GUJ,23000.0,2013-08-01
HR,5266.0,2013-08-01
HR,3230.0,2013-08-01
JH,11877.0,2013-08-01
JK,11710.0,2013-08-01
KNT,511174.0,2013-08-01
KNT,27590.0,2013-08-01
KNT,725.0,2013-08-01
KNT,15850.0,2013-08-01
KNT,12282.0,2013-08-01
KNT,24507.0,2013-08-01
MH,133340.0,2013-08-01
MP,76745.0,2013-08-01
MP,6597.0,2013-08-01
MS,12878.0,2013-08-01
MS,374.0,2013-08-01
MS,91001.0,2013-08-01
MS,13019.0,2013-08-01
MS,2810.0,2013-08-01
MS,26227.0,2013-08-01
MS,45717.0,2013-08-01
MS,38119.0,2013-08-01
MS,132903.0,2013-08-01
MS,148.0,2013-08-01
MS,74513.0,2013-08-01
MS,38022.0,2013-08-01
MS,3614.0,2013-08-01
MS,8326.0,2013-08-01
MS,150787.0,2013-08-01
MS,143474.0,2013-08-01
MS,121890.0,2013-08-01
MS,51575.0,2013-08-01
MS,12124.0,2013-08-01
MS,63331.0,2013-08-01
MS,56614.0,2013-08-01
MS,14554.0,2013-08-01
MS,68717.0,2013-08-01
OR,21000.0,2013-08-01
PB,1072.0,2013-08-01
PB,6097.0,2013-08-01
RAJ,3306.0,2013-08-01
RAJ,24908.0,2013-08-01
RAJ,8501.0,2013-08-01
RAJ,2952.0,2013-08-01
TN,105400.0,2013-08-01
TN,32750.0,2013-08-01
UP,18270.0,2013-08-01
UP,120.0,2013-08-01
UP,4980.0,2013-08-01
UP,6130.0,2013-08-01
WB,97600.0,2013-08-01
AP,186399.0,2013-09-01
AP,48418.0,2013-09-01
ASM,6165.0,2013-09-01
BHR,4320.0,2013-09-01
DEL,202201.0,2013-09-01
GUJ,67185.0,2013-09-01
GUJ,7380.0,2013-09-01
GUJ,6925.0,2013-09-01
GUJ,13802.0,2013-09-01
GUJ,9400.0,2013-09-01
HR,6050.0,2013-09-01
HR,3630.0,2013-09-01
JH,7293.0,2013-09-01
JK,8870.0,2013-09-01
KNT,1289187.0,2013-09-01
KNT,53618.0,2013-09-01
KNT,2036.0,2013-09-01
KNT,20450.0,2013-09-01
KNT,48818.0,2013-09-01
KNT,138103.0,2013-09-01
MH,131590.0,2013-09-01
MP,76917.0,2013-09-01
MS,72709.0,2013-09-01
MS,60403.0,2013-09-01
MS,10481.0,2013-09-01
MS,2000.0,2013-09-01
MS,20132.0,2013-09-01
MS,982.0,2013-09-01
MS,38181.0,2013-09-01
MS,75145.0,2013-09-01
MS,1858.0,2013-09-01
MS,47941.0,2013-09-01
MS,16172.0,2013-09-01
MS,72823.0,2013-09-01
MS,154398.0,2013-09-01
MS,32350.0,2013-09-01
MS,14101.0,2013-09-01
MS,14753.0,2013-09-01
MS,31432.0,2013-09-01
MS,47787.0,2013-09-01
MS,869.0,2013-09-01
MS,30862.0,2013-09-01
OR,20750.0,2013-09-01
PB,575.0,2013-09-01
PB,6155.0,2013-09-01
PB,5385.0,2013-09-01
PB,1710.0,2013-09-01
PB,295.0,2013-09-01
RAJ,2129.0,2013-09-01
RAJ,29564.0,2013-09-01
RAJ,9994.0,2013-09-01
RAJ,7078.0,2013-09-01
TN,109200.0,2013-09-01
TN,53500.0,2013-09-01
TN,19800.0,2013-09-01
UP,30740.0,2013-09-01
UP,365.0,2013-09-01
UP,12140.0,2013-09-01
UP,2505.0,2013-09-01
UP,300.0,2013-09-01
WB,70340.0,2013-09-01
AP,201916.0,2013-10-01
AP,22241.0,2013-10-01
ASM,3620.0,2013-10-01
BHR,10010.0,2013-10-01
DEL,190152.0,2013-10-01
GUJ,98858.0,2013-10-01
GUJ,7200.0,2013-10-01
GUJ,18238.0,2013-10-01
GUJ,41241.0,2013-10-01
GUJ,20400.0,2013-10-01
HR,9050.0,2013-10-01
HR,3530.0,2013-10-01
JH,3776.0,2013-10-01
JK,6300.0,2013-10-01
KEL,280.0,2013-10-01
KNT,1639032.0,2013-10-01
KNT,75511.0,2013-10-01
KNT,3328.0,2013-10-01
KNT,19120.0,2013-10-01
KNT,148034.0,2013-10-01
KNT,278007.0,2013-10-01
MH,164560.0,2013-10-01
MH,4747.0,2013-10-01
MP,254787.0,2013-10-01
MS,269148.0,2013-10-01
MS,64671.0,2013-10-01
MS,99687.0,2013-10-01
MS,7106.0,2013-10-01
MS,2584.0,2013-10-01
MS,1020.0,2013-10-01
MS,71067.0,2013-10-01
MS,42100.0,2013-10-01
MS,8290.0,2013-10-01
MS,78285.0,2013-10-01
MS,12860.0,2013-10-01
MS,33626.0,2013-10-01
MS,175362.0,2013-10-01
MS,53750.0,2013-10-01
MS,5823.0,2013-10-01
MS,72909.0,2013-10-01
MS,18319.0,2013-10-01
MS,6803.0,2013-10-01
MS,301570.0,2013-10-01
MS,16879.0,2013-10-01
OR,15950.0,2013-10-01
PB,400.0,2013-10-01
PB,8600.0,2013-10-01
PB,4885.0,2013-10-01
PB,1120.0,2013-10-01
PB,110.0,2013-10-01
RAJ,6660.0,2013-10-01
RAJ,29028.0,2013-10-01
RAJ,16975.0,2013-10-01
RAJ,117600.0,2013-10-01
RAJ,1434.0,2013-10-01
TN,111800.0,2013-10-01
TN,55650.0,2013-10-01
TN,24600.0,2013-10-01
UP,31800.0,2013-10-01
UP,6150.0,2013-10-01
UP,2453.0,2013-10-01
WB,69820.0,2013-10-01
AP,226906.0,2013-11-01
AP,51253.0,2013-11-01
ASM,5125.0,2013-11-01
BHR,13925.0,2013-11-01
DEL,277717.0,2013-11-01
GUJ,93291.0,2013-11-01
GUJ,11897.0,2013-11-01
GUJ,9696.0,2013-11-01
GUJ,53810.0,2013-11-01
GUJ,30650.0,2013-11-01
GUJ,18100.0,2013-11-01
HR,13080.0,2013-11-01
HR,4030.0,2013-11-01
JH,8612.0,2013-11-01
JK,9640.0,2013-11-01
KNT,710266.0,2013-11-01
KNT,51243.0,2013-11-01
KNT,4145.0,2013-11-01
KNT,15950.0,2013-11-01
KNT,46846.0,2013-11-01
KNT,328483.0,2013-11-01
MH,172877.0,2013-11-01
MH,2996.0,2013-11-01
MP,271587.0,2013-11-01
MP,4000.0,2013-11-01
MS,184437.0,2013-11-01
MS,80527.0,2013-11-01
MS,142775.0,2013-11-01
MS,22625.0,2013-11-01
MS,105112.0,2013-11-01
MS,175083.0,2013-11-01
MS,9593.0,2013-11-01
MS,133482.0,2013-11-01
MS,82985.0,2013-11-01
MS,232751.0,2013-11-01
MS,185493.0,2013-11-01
MS,24465.0,2013-11-01
MS,7128.0,2013-11-01
MS,60768.0,2013-11-01
MS,2466.0,2013-11-01
MS,629141.0,2013-11-01
MS,33067.0,2013-11-01
OR,16900.0,2013-11-01
PB,575.0,2013-11-01
PB,10800.0,2013-11-01
PB,5850.0,2013-11-01
PB,430.0,2013-11-01
RAJ,126890.0,2013-11-01
RAJ,23929.0,2013-11-01
RAJ,15449.0,2013-11-01
RAJ,440433.0,2013-11-01
RAJ,3821.0,2013-11-01
TN,101700.0,2013-11-01
TN,36025.0,2013-11-01
TN,25175.0,2013-11-01
UP,30120.0,2013-11-01
UP,11290.0,2013-11-01
UP,8960.0,2013-11-01
WB,57027.0,2013-11-01
AP,145487.0,2013-12-01
AP,16110.0,2013-12-01
ASM,6535.0,2013-12-01
BHR,18600.0,2013-12-01
DEL,298700.0,2013-12-01
GUJ,88391.0,2013-12-01
GUJ,216981.0,2013-12-01
GUJ,35573.0,2013-12-01
GUJ,200469.0,2013-12-01
GUJ,40263.0,2013-12-01
GUJ,14400.0,2013-12-01
HR,1366.0,2013-12-01
HR,5300.0,2013-12-01
JH,10690.0,2013-12-01
JK,11630.0,2013-12-01
KNT,628220.0,2013-12-01
KNT,21264.0,2013-12-01
KNT,8596.0,2013-12-01
KNT,17880.0,2013-12-01
KNT,10885.0,2013-12-01
KNT,141606.0,2013-12-01
MH,226385.0,2013-12-01
MP,192539.0,2013-12-01
MP,4000.0,2013-12-01
MS,230322.0,2013-12-01
MS,90202.0,2013-12-01
MS,132257.0,2013-12-01
MS,23625.0,2013-12-01
MS,114546.0,2013-12-01
MS,343533.0,2013-12-01
MS,21557.0,2013-12-01
MS,128525.0,2013-12-01
MS,214454.0,2013-12-01
MS,12705.0,2013-12-01
MS,371551.0,2013-12-01
MS,344280.0,2013-12-01
MS,61683.0,2013-12-01
MS,26602.0,2013-12-01
MS,64938.0,2013-12-01
MS,10721.0,2013-12-01
MS,567.0,2013-12-01
MS,855182.0,2013-12-01
MS,215883.0,2013-12-01
OR,18800.0,2013-12-01
PB,470.0,2013-12-01
PB,12020.0,2013-12-01
PB,5667.0,2013-12-01
PB,1117.0,2013-12-01
PB,200.0,2013-12-01
RAJ,202117.0,2013-12-01
RAJ,30818.0,2013-12-01
RAJ,19495.0,2013-12-01
RAJ,30248.0,2013-12-01
RAJ,6148.0,2013-12-01
TN,105750.0,2013-12-01
TN,57850.0,2013-12-01
TN,25425.0,2013-12-01
UP,63600.0,2013-12-01
UP,42900.0,2013-12-01
UP,21725.0,2013-12-01
WB,142030.0,2013-12-01
AP,182984.0,2014-01-01
AP,17778.0,2014-01-01
ASM,8000.0,2014-01-01
BHR,27800.0,2014-01-01
DEL,261467.0,2014-01-01
GUJ,125617.0,2014-01-01
GUJ,438873.0,2014-01-01
GUJ,28187.0,2014-01-01
GUJ,525483.0,2014-01-01
GUJ,25826.0,2014-01-01
GUJ,28400.0,2014-01-01
HR,13400.0,2014-01-01
HR,9200.0,2014-01-01
JH,19564.0,2014-01-01
JK,720.0,2014-01-01
KNT,606710.0,2014-01-01
KNT,33927.0,2014-01-01
KNT,9045.0,2014-01-01
KNT,21100.0,2014-01-01
KNT,18602.0,2014-01-01
KNT,66052.0,2014-01-01
MH,246955.0,2014-01-01
MH,3464.0,2014-01-01
MP,236657.0,2014-01-01
MS,380582.0,2014-01-01
MS,84343.0,2014-01-01
MS,105809.0,2014-01-01
MS,12600.0,2014-01-01
MS,136626.0,2014-01-01
MS,467015.0,2014-01-01
MS,43262.0,2014-01-01
MS,171237.0,2014-01-01
MS,222432.0,2014-01-01
MS,284095.0,2014-01-01
MS,548689.0,2014-01-01
MS,68585.0,2014-01-01
MS,36784.0,2014-01-01
MS,74836.0,2014-01-01
MS,12030.0,2014-01-01
MS,1013706.0,2014-01-01
MS,411775.0,2014-01-01
OR,23400.0,2014-01-01
PB,440.0,2014-01-01
PB,10650.0,2014-01-01
PB,6806.0,2014-01-01
PB,863.0,2014-01-01
PB,2610.0,2014-01-01
PB,2720.0,2014-01-01
RAJ,51550.0,2014-01-01
RAJ,23761.0,2014-01-01
RAJ,25772.0,2014-01-01
RAJ,6246.0,2014-01-01
TN,120200.0,2014-01-01
TN,51262.5,2014-01-01
TN,37406.0,2014-01-01
UP,143920.0,2014-01-01
UP,73240.0,2014-01-01
UP,28145.0,2014-01-01
WB,386380.0,2014-01-01
AP,169200.0,2014-02-01
AP,26769.0,2014-02-01
ASM,7225.0,2014-02-01
BHR,16950.0,2014-02-01
DEL,269628.0,2014-02-01
GUJ,120083.0,2014-02-01
GUJ,595631.0,2014-02-01
GUJ,81742.0,2014-02-01
GUJ,912132.0,2014-02-01
GUJ,8952.0,2014-02-01
GUJ,22300.0,2014-02-01
HR,17500.0,2014-02-01
HR,6210.0,2014-02-01
JH,21783.0,2014-02-01
JK,10670.0,2014-02-01
KNT,522132.0,2014-02-01
KNT,46708.0,2014-02-01
KNT,4334.0,2014-02-01
KNT,28924.0,2014-02-01
KNT,6131.0,2014-02-01
KNT,49589.0,2014-02-01
MH,243615.0,2014-02-01
MP,123951.0,2014-02-01
MP,577.0,2014-02-01
MS,371458.0,2014-02-01
MS,66793.0,2014-02-01
MS,45045.0,2014-02-01
MS,8850.0,2014-02-01
MS,123882.0,2014-02-01
MS,278214.0,2014-02-01
MS,64032.0,2014-02-01
MS,80000.0,2014-02-01
MS,202401.0,2014-02-01
MS,160975.0,2014-02-01
MS,561226.0,2014-02-01
MS,73113.0,2014-02-01
MS,18209.0,2014-02-01
MS,101433.0,2014-02-01
MS,21249.0,2014-02-01
MS,694650.0,2014-02-01
MS,299904.0,2014-02-01
OR,36200.0,2014-02-01
PB,1115.0,2014-02-01
PB,18220.0,2014-02-01
PB,5191.0,2014-02-01
PB,820.0,2014-02-01
PB,4030.0,2014-02-01
RAJ,956.0,2014-02-01
RAJ,23132.0,2014-02-01
RAJ,29515.0,2014-02-01
RAJ,17972.0,2014-02-01
RAJ,6300.0,2014-02-01
TN,125200.0,2014-02-01
TN,56375.0,2014-02-01
TN,21625.0,2014-02-01
UP,96950.0,2014-02-01
UP,43200.0,2014-02-01
UP,21685.0,2014-02-01
WB,365930.0,2014-02-01
AP,215976.0,2014-03-01
AP,66434.0,2014-03-01
ASM,6805.0,2014-03-01
BHR,25425.0,2014-03-01
DEL,296475.0,2014-03-01
GUJ,173342.0,2014-03-01
GUJ,335261.0,2014-03-01
GUJ,61335.0,2014-03-01
GUJ,1163421.0,2014-03-01
GUJ,21391.0,2014-03-01
GUJ,31300.0,2014-03-01
HR,8080.0,2014-03-01
HR,5990.0,2014-03-01
JH,31348.0,2014-03-01
JK,10480.0,2014-03-01
KNT,683236.0,2014-03-01
KNT,48822.0,2014-03-01
KNT,1924.0,2014-03-01
KNT,27550.0,2014-03-01
KNT,1614.0,2014-03-01
KNT,59332.0,2014-03-01
MH,248000.0,2014-03-01
MP,105455.0,2014-03-01
MS,453107.0,2014-03-01
MS,37754.0,2014-03-01
MS,48381.0,2014-03-01
MS,5550.0,2014-03-01
MS,88361.0,2014-03-01
MS,241705.0,2014-03-01
MS,71764.0,2014-03-01
MS,76500.0,2014-03-01
MS,183614.0,2014-03-01
MS,113472.0,2014-03-01
MS,496146.0,2014-03-01
MS,107216.0,2014-03-01
MS,4797.0,2014-03-01
MS,143132.0,2014-03-01
MS,39872.0,2014-03-01
MS,468697.0,2014-03-01
MS,183101.0,2014-03-01
OR,44200.0,2014-03-01
PB,1300.0,2014-03-01
PB,18345.0,2014-03-01
PB,5951.0,2014-03-01
PB,15232.0,2014-03-01
PB,17562.0,2014-03-01
PB,1990.0,2014-03-01
RAJ,22107.0,2014-03-01
RAJ,33355.0,2014-03-01
RAJ,20069.0,2014-03-01
RAJ,4008.0,2014-03-01
TN,129600.0,2014-03-01
TN,56350.0,2014-03-01
TN,23030.0,2014-03-01
UP,100060.0,2014-03-01
UP,39160.0,2014-03-01
UP,32264.0,2014-03-01
WB,150020.0,2014-03-01
AP,185113.0,2014-04-01
AP,54654.0,2014-04-01
ASM,4640.0,2014-04-01
BHR,18150.0,2014-04-01
DEL,272611.0,2014-04-01
GUJ,108781.0,2014-04-01
GUJ,102331.0,2014-04-01
GUJ,72513.0,2014-04-01
GUJ,1232398.0,2014-04-01
GUJ,43280.0,2014-04-01
GUJ,7520.0,2014-04-01
HR,7680.0,2014-04-01
HR,3460.0,2014-04-01
JH,16124.0,2014-04-01
JK,16090.0,2014-04-01
KNT,697423.0,2014-04-01
KNT,36225.0,2014-04-01
KNT,2050.0,2014-04-01
KNT,30300.0,2014-04-01
KNT,53553.0,2014-04-01
MH,238351.0,2014-04-01
MP,168662.0,2014-04-01
MS,206546.0,2014-04-01
MS,49997.0,2014-04-01
MS,41766.0,2014-04-01
MS,9965.0,2014-04-01
MS,35441.0,2014-04-01
MS,261547.0,2014-04-01
MS,16354.0,2014-04-01
MS,11108.0,2014-04-01
MS,115138.0,2014-04-01
MS,86855.0,2014-04-01
MS,300592.0,2014-04-01
MS,73018.0,2014-04-01
MS,5071.0,2014-04-01
MS,78514.0,2014-04-01
MS,27428.0,2014-04-01
MS,311106.0,2014-04-01
MS,91242.0,2014-04-01
OR,30900.0,2014-04-01
PB,670.0,2014-04-01
PB,22400.0,2014-04-01
PB,6813.0,2014-04-01
PB,6624.0,2014-04-01
PB,18105.0,2014-04-01
PB,2792.0,2014-04-01
RAJ,16763.0,2014-04-01
RAJ,29610.0,2014-04-01
RAJ,30513.0,2014-04-01
RAJ,4233.0,2014-04-01
TN,105900.0,2014-04-01
TN,52750.0,2014-04-01
TN,25350.0,2014-04-01
UP,60150.0,2014-04-01
UP,33400.0,2014-04-01
UP,8560.0,2014-04-01
WB,35610.0,2014-04-01
AP,161580.0,2014-05-01
AP,22796.0,2014-05-01
ASM,5810.0,2014-05-01
BHR,19250.0,2014-05-01
DEL,311504.0,2014-05-01
GUJ,132951.0,2014-05-01
GUJ,1086.0,2014-05-01
GUJ,100811.0,2014-05-01
GUJ,414843.0,2014-05-01
GUJ,25450.0,2014-05-01
GUJ,34800.0,2014-05-01
HR,7670.0,2014-05-01
JH,21875.0,2014-05-01
JK,24360.0,2014-05-01
KNT,591250.0,2014-05-01
KNT,41200.0,2014-05-01
KNT,13250.0,2014-05-01
KNT,21750.0,2014-05-01
KNT,641.0,2014-05-01
KNT,64593.0,2014-05-01
MH,223570.0,2014-05-01
MP,203800.0,2014-05-01
MS,295747.0,2014-05-01
MS,53410.0,2014-05-01
MS,205688.0,2014-05-01
MS,9825.0,2014-05-01
MS,3492.0,2014-05-01
MS,338372.0,2014-05-01
MS,10009.0,2014-05-01
MS,116053.0,2014-05-01
MS,142213.0,2014-05-01
MS,82747.0,2014-05-01
MS,266773.0,2014-05-01
MS,60874.0,2014-05-01
MS,23343.0,2014-05-01
MS,56003.0,2014-05-01
MS,38136.0,2014-05-01
MS,304905.0,2014-05-01
MS,122320.0,2014-05-01
OR,48300.0,2014-05-01
PB,1350.0,2014-05-01
PB,18520.0,2014-05-01
PB,8635.0,2014-05-01
PB,1444.0,2014-05-01
PB,12152.0,2014-05-01
PB,2245.0,2014-05-01
RAJ,30186.0,2014-05-01
RAJ,19815.0,2014-05-01
RAJ,14966.0,2014-05-01
RAJ,4318.0,2014-05-01
TN,117200.0,2014-05-01
TN,53400.0,2014-05-01
TN,29325.0,2014-05-01
UP,41045.0,2014-05-01
UP,23720.0,2014-05-01
UP,10980.0,2014-05-01
WB,186800.0,2014-05-01
AP,81886.0,2014-06-01
AP,2344.0,2014-06-01
ASM,6375.0,2014-06-01
BHR,16050.0,2014-06-01
DEL,280149.0,2014-06-01
GUJ,145488.0,2014-06-01
GUJ,23291.0,2014-06-01
GUJ,25301.0,2014-06-01
GUJ,22790.0,2014-06-01
GUJ,31100.0,2014-06-01
HR,8200.0,2014-06-01
HR,2180.0,2014-06-01
JH,11326.0,2014-06-01
JK,22824.0,2014-06-01
KNT,496447.0,2014-06-01
KNT,38459.0,2014-06-01
KNT,9900.0,2014-06-01
KNT,23500.0,2014-06-01
KNT,13675.0,2014-06-01
KNT,57445.0,2014-06-01
MH,215048.0,2014-06-01
MH,2429.0,2014-06-01
MP,137517.0,2014-06-01
MP,376.0,2014-06-01
MS,20450.0,2014-06-01
MS,64640.0,2014-06-01
MS,99051.0,2014-06-01
MS,5475.0,2014-06-01
MS,3464.0,2014-06-01
MS,2677.0,2014-06-01
MS,270205.0,2014-06-01
MS,2350.0,2014-06-01
MS,127000.0,2014-06-01
MS,94060.0,2014-06-01
MS,75037.0,2014-06-01
MS,171318.0,2014-06-01
MS,139040.0,2014-06-01
MS,9372.0,2014-06-01
MS,70506.0,2014-06-01
MS,109894.0,2014-06-01
MS,205126.0,2014-06-01
MS,124351.0,2014-06-01
OR,32200.0,2014-06-01
PB,1300.0,2014-06-01
PB,20654.0,2014-06-01
PB,5875.0,2014-06-01
PB,952.0,2014-06-01
PB,5853.0,2014-06-01
PB,2215.0,2014-06-01
RAJ,49435.0,2014-06-01
RAJ,17266.0,2014-06-01
RAJ,20687.0,2014-06-01
RAJ,4097.0,2014-06-01
TN,125400.0,2014-06-01
TN,34800.0,2014-06-01
TN,27175.0,2014-06-01
UP,36960.0,2014-06-01
UP,15460.0,2014-06-01
UP,8975.0,2014-06-01
WB,108060.0,2014-06-01
AP,97832.0,2014-07-01
AP,2418.0,2014-07-01
ASM,4090.0,2014-07-01
BHR,14400.0,2014-07-01
DEL,272278.0,2014-07-01
GUJ,107333.0,2014-07-01
GUJ,14217.0,2014-07-01
GUJ,12937.0,2014-07-01
GUJ,24585.0,2014-07-01
GUJ,32000.0,2014-07-01
HR,1590.0,2014-07-01
JH,9792.0,2014-07-01
JK,14400.0,2014-07-01
KNT,399867.0,2014-07-01
KNT,32362.0,2014-07-01
KNT,7550.0,2014-07-01
KNT,20500.0,2014-07-01
KNT,12808.0,2014-07-01
KNT,36089.0,2014-07-01
MH,183051.0,2014-07-01
MH,9976.0,2014-07-01
MP,114061.0,2014-07-01
MS,111755.0,2014-07-01
MS,49006.0,2014-07-01
MS,41322.0,2014-07-01
MS,3765.0,2014-07-01
MS,3377.0,2014-07-01
MS,233690.0,2014-07-01
MS,646.0,2014-07-01
MS,134100.0,2014-07-01
MS,93871.0,2014-07-01
MS,67536.0,2014-07-01
MS,190500.0,2014-07-01
MS,123529.0,2014-07-01
MS,65084.0,2014-07-01
MS,119882.0,2014-07-01
MS,38269.0,2014-07-01
MS,127824.0,2014-07-01
MS,97741.0,2014-07-01
OR,27200.0,2014-07-01
PB,880.0,2014-07-01
PB,33400.0,2014-07-01
PB,5351.0,2014-07-01
PB,494.0,2014-07-01
PB,23655.0,2014-07-01
PB,1870.0,2014-07-01
RAJ,91817.0,2014-07-01
RAJ,10057.0,2014-07-01
RAJ,2935.0,2014-07-01
TN,132800.0,2014-07-01
TN,34400.0,2014-07-01
TN,32425.0,2014-07-01
UP,22490.0,2014-07-01
UP,39300.0,2014-07-01
UP,550.0,2014-07-01
UP,1710.0,2014-07-01
WB,141790.0,2014-07-01
AP,159500.0,2014-08-01
AP,61880.0,2014-08-01
ASM,6415.0,2014-08-01
BHR,15200.0,2014-08-01
DEL,257155.0,2014-08-01
GUJ,82915.0,2014-08-01
GUJ,6748.0,2014-08-01
GUJ,10633.0,2014-08-01
GUJ,5670.0,2014-08-01
GUJ,23300.0,2014-08-01
HR,1690.0,2014-08-01
JH,8854.0,2014-08-01
JK,15320.0,2014-08-01
JK,244.0,2014-08-01
KNT,440875.0,2014-08-01
KNT,30487.0,2014-08-01
KNT,5770.0,2014-08-01
KNT,14450.0,2014-08-01
KNT,8030.0,2014-08-01
KNT,39962.0,2014-08-01
MH,176890.0,2014-08-01
MH,24707.0,2014-08-01
MP,148073.0,2014-08-01
MS,153261.0,2014-08-01
MS,54587.0,2014-08-01
MS,30874.0,2014-08-01
MS,6030.0,2014-08-01
MS,2975.0,2014-08-01
MS,8400.0,2014-08-01
MS,3292.0,2014-08-01
MS,228355.0,2014-08-01
MS,535.0,2014-08-01
MS,97000.0,2014-08-01
MS,74356.0,2014-08-01
MS,98372.0,2014-08-01
MS,224609.0,2014-08-01
MS,114192.0,2014-08-01
MS,38195.0,2014-08-01
MS,7100.0,2014-08-01
MS,123707.0,2014-08-01
MS,51084.0,2014-08-01
MS,100471.0,2014-08-01
MS,110957.0,2014-08-01
OR,23500.0,2014-08-01
PB,885.0,2014-08-01
PB,33182.0,2014-08-01
PB,1370.0,2014-08-01
PB,23728.0,2014-08-01
PB,390.0,2014-08-01
RAJ,1762.0,2014-08-01
RAJ,63125.0,2014-08-01
RAJ,8025.0,2014-08-01
RAJ,3132.0,2014-08-01
TN,104600.0,2014-08-01
UP,45420.0,2014-08-01
UP,34900.0,2014-08-01
UP,10815.0,2014-08-01
WB,121165.0,2014-08-01
AP,311968.0,2014-09-01
AP,87128.0,2014-09-01
ASM,4400.0,2014-09-01
BHR,19470.0,2014-09-01
DEL,273867.0,2014-09-01
GUJ,99780.0,2014-09-01
GUJ,12820.0,2014-09-01
GUJ,17040.0,2014-09-01
GUJ,22700.0,2014-09-01
HR,5840.0,2014-09-01
HR,5190.0,2014-09-01
JH,13193.0,2014-09-01
JK,15120.0,2014-09-01
KNT,941818.0,2014-09-01
KNT,49156.0,2014-09-01
KNT,6475.0,2014-09-01
KNT,17430.0,2014-09-01
KNT,44343.0,2014-09-01
KNT,131015.0,2014-09-01
MH,199940.0,2014-09-01
MH,45559.0,2014-09-01
MP,148848.0,2014-09-01
MS,129483.0,2014-09-01
MS,75255.0,2014-09-01
MS,41299.0,2014-09-01
MS,5488.0,2014-09-01
MS,3350.0,2014-09-01
MS,51272.0,2014-09-01
MS,285620.0,2014-09-01
MS,3150.0,2014-09-01
MS,137095.0,2014-09-01
MS,74270.0,2014-09-01
MS,271715.0,2014-09-01
MS,226245.0,2014-09-01
MS,180327.0,2014-09-01
MS,3939.0,2014-09-01
MS,31910.0,2014-09-01
MS,35220.0,2014-09-01
MS,110263.0,2014-09-01
MS,71391.0,2014-09-01
MS,111866.0,2014-09-01
MS,12601.0,2014-09-01
MS,127435.0,2014-09-01
OR,27200.0,2014-09-01
PB,1245.0,2014-09-01
PB,16620.0,2014-09-01
PB,6280.0,2014-09-01
PB,7046.0,2014-09-01
PB,25578.0,2014-09-01
PB,1060.0,2014-09-01
RAJ,1641.0,2014-09-01
RAJ,60028.0,2014-09-01
RAJ,18155.0,2014-09-01
RAJ,72830.0,2014-09-01
RAJ,439.0,2014-09-01
TN,117400.0,2014-09-01
TN,45150.0,2014-09-01
TN,23350.0,2014-09-01
UP,46042.0,2014-09-01
UP,37150.0,2014-09-01
UP,4700.0,2014-09-01
UP,20930.0,2014-09-01
WB,169220.0,2014-09-01
AP,229818.0,2014-10-01
AP,72238.0,2014-10-01
ASM,2200.0,2014-10-01
BHR,17940.0,2014-10-01
DEL,267475.0,2014-10-01
GUJ,94659.0,2014-10-01
GUJ,4099.0,2014-10-01
GUJ,675.0,2014-10-01
GUJ,12670.0,2014-10-01
GUJ,20700.0,2014-10-01
HR,4850.0,2014-10-01
HR,3370.0,2014-10-01
JH,13456.0,2014-10-01
JK,13410.0,2014-10-01
KNT,1412686.0,2014-10-01
KNT,76072.0,2014-10-01
KNT,8500.0,2014-10-01
KNT,18000.0,2014-10-01
KNT,43710.0,2014-10-01
KNT,355796.0,2014-10-01
MH,159050.0,2014-10-01
MH,56486.0,2014-10-01
MP,159723.0,2014-10-01
MS,6321.0,2014-10-01
MS,44371.0,2014-10-01
MS,39804.0,2014-10-01
MS,2110.0,2014-10-01
MS,47666.0,2014-10-01
MS,156115.0,2014-10-01
MS,9511.0,2014-10-01
MS,85633.0,2014-10-01
MS,50421.0,2014-10-01
MS,133119.0,2014-10-01
MS,196396.0,2014-10-01
MS,63100.0,2014-10-01
MS,1829.0,2014-10-01
MS,14694.0,2014-10-01
